price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15
929000.0,5,3.25,4150,7100,2.0,0,0,3,10,0,2013,0,98074,47.6026,3560,7214
450000.0,4,2.0,2240,7725,1.0,0,0,5,7,1120,1956,0,98106,47.5331,1340,6300
154000.0,3,3.0,1530,9997,1.0,0,0,3,6,510,1992,0,98001,47.2861,1410,9997
824000.0,7,4.25,3670,4000,2.0,0,1,3,8,870,1964,0,98199,47.6375,2010,4000
469000.0,5,2.5,2240,7543,1.0,0,0,3,7,1100,1966,0,98177,47.7756,2110,7408
529950.0,3,1.0,1240,5000,1.5,0,0,5,7,0,1909,0,98107,47.6755,1240,4900
385000.0,4,1.75,1620,4980,1.0,0,0,4,7,760,1947,0,98133,47.7025,1400,4980
255000.0,3,2.25,1890,7314,1.0,0,0,3,7,790,1981,0,98031,47.4121,1520,7676
1169000.0,5,4.25,4610,13252,2.0,0,4,3,11,0,2004,0,98075,47.5878,4400,15154
214000.0,3,2.0,1580,5080,1.0,0,0,4,6,780,1942,0,98146,47.4963,1580,7114
520000.0,3,1.5,1580,8841,1.5,0,0,5,7,400,1923,0,98103,47.6931,1580,7512
499000.0,6,1.75,2400,7500,1.5,0,0,3,7,1000,1975,0,98155,47.7661,1980,7500
1100000.0,3,2.0,2390,6888,2.0,0,1,5,8,0,1939,0,98115,47.6839,2390,7920
350000.0,2,1.0,1280,5250,1.0,0,0,4,7,140,1942,0,98126,47.5258,1050,5250
1468000.0,4,3.25,5010,34460,2.0,0,0,3,12,0,1988,0,98006,47.5469,4760,34460
350000.0,3,1.0,1300,10236,1.0,0,0,4,6,0,1971,0,98045,47.5028,1380,11325
630000.0,3,2.5,2320,32772,2.0,0,0,3,9,0,1992,0,98053,47.6304,2610,33305
770000.0,4,3.25,4270,6384,2.0,0,0,3,9,1210,2001,0,98065,47.5362,2850,6285
410000.0,4,3.0,2430,7243,2.0,0,0,3,8,0,2003,0,98038,47.3533,2430,7084
910000.0,3,3.5,2480,3200,2.0,0,0,3,10,0,2010,0,98144,47.5951,1980,3200
469950.0,3,2.25,1620,8701,1.0,0,0,3,7,400,1962,0,98007,47.6071,1600,7910
442000.0,4,2.5,2520,7253,2.0,0,0,3,9,0,1990,0,98059,47.5148,2570,8359
246000.0,3,2.5,1650,6675,1.0,0,0,3,8,360,1990,0,98023,47.2899,1880,6675
435000.0,3,2.0,980,5000,1.0,0,0,3,6,0,1940,0,98144,47.595,1970,3025
440000.0,4,1.0,1440,6678,1.0,0,0,3,7,400,1950,0,98116,47.571,1320,6678
294999.0,4,2.5,1660,9760,2.0,0,0,3,7,0,1994,0,98030,47.3635,1580,9614
580000.0,6,1.75,2180,4000,1.5,0,0,4,7,800,1926,0,98105,47.6643,1720,4000
277500.0,3,2.0,1260,22100,2.0,0,0,4,7,0,1981,0,98023,47.2772,1430,13000
452000.0,2,1.0,1220,6000,1.0,0,0,3,6,340,1938,0,98118,47.5647,1220,6840
1280000.0,4,2.5,3160,4620,1.5,0,4,3,9,1140,1917,2005,98116,47.5875,2790,5308
305000.0,4,2.0,1800,13551,1.0,0,0,4,7,0,1974,0,98059,47.4721,1730,13551
515000.0,2,1.0,1060,4960,1.0,0,0,3,7,0,1926,0,98103,47.6896,1420,4960
244000.0,3,1.5,1360,9625,1.0,0,0,3,7,0,1963,0,98030,47.3799,1890,9625
749000.0,3,1.0,1580,5000,1.5,0,0,3,7,0,1926,0,98117,47.684,1280,4000
242500.0,3,1.5,1200,9720,1.0,0,0,4,7,0,1965,0,98042,47.4225,1380,10284
450000.0,3,2.5,2280,4557,2.0,0,0,3,8,0,2010,0,98028,47.7733,2070,4610
187500.0,3,1.5,1180,7000,1.0,0,0,4,7,0,1977,0,98023,47.2966,1180,7370
710000.0,4,2.75,2460,3600,2.0,0,0,3,8,820,1907,2007,98122,47.6093,1890,3600
948000.0,3,2.5,3510,9824,2.0,0,0,3,9,0,2002,0,98075,47.5635,3510,10588
500000.0,4,3.0,3720,15048,3.0,0,0,3,7,0,1979,2014,98059,47.5116,2020,15180
371000.0,4,1.0,1960,94525,1.5,0,0,3,6,0,1979,0,98027,47.5418,2430,188564
229000.0,3,1.0,1030,7800,1.0,0,0,3,7,0,1954,0,98168,47.473,1630,12664
3000000.0,5,3.25,5370,14091,2.0,0,0,3,10,1520,1918,2008,98004,47.6499,2410,12047
2150000.0,8,6.0,4340,9415,2.0,0,0,3,8,0,1967,0,98004,47.6316,2050,9100
809950.0,4,3.5,3660,4903,2.0,0,0,3,9,900,2014,0,98034,47.7184,3630,4992
385000.0,3,2.5,1740,4145,2.0,0,0,3,7,0,2010,0,98053,47.6875,1740,4045
619500.0,3,2.5,2170,5000,2.0,0,0,3,9,0,2003,0,98029,47.5458,2170,5000
905000.0,3,2.5,2930,9280,2.0,0,0,4,10,0,1988,0,98007,47.6335,2730,10090
920000.0,4,2.75,3140,9085,1.0,0,2,5,8,1570,1961,0,98006,47.5675,2430,9350
542500.0,3,2.5,1920,1649,2.5,0,0,3,8,320,2004,0,98116,47.5901,1650,3053
335000.0,3,1.75,1730,15003,1.0,0,0,3,7,580,1980,0,98014,47.6923,1900,15483
258000.0,3,1.75,2270,9000,1.0,0,0,4,8,940,1978,0,98023,47.3077,2090,8400
444500.0,3,2.5,2600,4724,2.0,0,0,3,7,0,2002,0,98065,47.5359,2400,4724
240000.0,3,2.0,1310,8069,1.0,0,0,3,7,0,1990,0,98042,47.3694,1310,8392
427800.0,3,1.75,1340,13241,1.0,0,2,3,7,0,1985,0,98034,47.7268,2090,9704
405000.0,2,1.5,1370,4102,2.0,0,0,4,7,0,1987,0,98033,47.6943,1380,3211
689000.0,4,2.5,2240,7350,2.0,0,0,3,9,0,1989,0,98029,47.5652,2200,8017
370000.0,2,1.0,910,5525,1.0,0,0,2,6,0,1910,0,98126,47.5322,1620,5525
325000.0,4,2.75,1960,8937,1.0,0,0,5,7,980,1954,0,98188,47.451,1480,10016
799000.0,4,2.5,3170,94855,1.0,0,0,4,9,1260,1978,0,98072,47.7648,2590,65340
419000.0,4,2.0,2180,10447,1.0,0,0,4,8,900,1969,0,98155,47.7675,2190,10987
350000.0,3,1.75,1360,18123,1.0,0,0,3,8,0,1983,0,98045,47.4716,1570,16817
249950.0,3,1.0,1370,11658,1.0,0,0,4,6,0,1958,0,98058,47.4576,1080,9198
791500.0,4,2.0,1510,3500,1.5,0,0,5,7,0,1911,0,98103,47.6794,1820,3750
650000.0,4,2.5,3700,4500,2.0,0,0,3,9,0,2007,0,98028,47.7473,3050,5047
690000.0,4,2.5,2700,8810,2.0,0,0,3,9,0,2004,0,98052,47.7041,2730,5100
310000.0,3,1.5,1140,3104,2.0,0,0,3,7,0,1988,0,98029,47.5707,1150,2981
282500.0,3,2.25,1670,7150,2.0,0,0,4,7,0,1990,0,98042,47.3603,1570,7040
960000.0,4,2.5,3180,10105,2.0,0,0,4,9,0,1986,0,98040,47.5328,2670,10355
405000.0,4,2.5,1980,5020,2.0,0,0,3,7,0,2007,0,98056,47.5147,1980,5064
934000.0,9,3.0,2820,4480,2.0,0,0,3,7,940,1918,0,98105,47.6654,2460,4400
276000.0,2,2.0,1480,6075,1.0,0,0,5,7,740,1919,0,98118,47.5317,1230,6053
400000.0,1,1.0,530,13679,1.0,0,0,4,6,0,1949,0,98053,47.6422,1930,20624
468000.0,2,1.75,1510,4500,1.0,0,0,3,8,0,1978,0,98052,47.6644,1740,6000
175000.0,1,1.0,620,8685,1.0,0,0,4,5,0,1976,0,98198,47.4095,1300,12150
370000.0,4,3.0,2580,5511,2.0,0,0,3,8,0,1999,0,98058,47.4286,2010,5600
765000.0,3,2.25,3190,324086,2.0,0,2,3,9,0,1982,0,98024,47.5477,3190,217800
888550.0,3,2.5,3540,38322,2.0,0,0,3,10,0,1989,0,98053,47.6892,3540,35926
905000.0,4,2.5,3330,9557,2.0,0,0,3,10,0,1995,0,98006,47.5526,3360,9755
535000.0,3,1.0,1090,3000,1.5,0,0,4,8,0,1929,0,98117,47.6889,1570,5080
925900.0,4,3.75,3980,7828,2.0,0,0,3,10,0,2001,0,98074,47.6303,3980,8910
320000.0,3,1.5,1490,10132,1.0,0,0,4,6,0,1969,0,98059,47.4779,1720,9915
310000.0,4,3.0,2010,7426,1.0,0,0,5,7,920,1951,0,98178,47.5042,1470,7426
359950.0,4,2.5,1820,3899,2.0,0,0,3,7,0,1999,0,98019,47.735,1820,3899
276000.0,3,1.0,870,8040,1.0,0,0,3,7,0,1953,0,98177,47.7048,1440,8040
247500.0,3,2.25,1620,6000,1.0,0,0,3,7,340,1998,0,98002,47.2835,1710,6318
600000.0,3,1.75,1880,6360,1.0,0,0,4,7,840,1945,0,98115,47.6878,1770,6175
475000.0,3,1.0,1270,4268,1.0,0,0,3,7,0,1921,0,98117,47.6848,1310,4080
292000.0,2,1.0,880,5500,1.0,0,0,3,6,0,1904,0,98118,47.5573,1080,5500
868500.0,3,2.5,2920,3942,3.0,0,0,3,10,0,2008,0,98056,47.531,2920,3942
305000.0,4,2.5,2430,5959,2.0,0,0,3,8,0,2002,0,98092,47.3348,2100,5414
1200000.0,4,2.25,2860,10702,2.0,0,0,3,10,0,1982,0,98004,47.6451,2890,10572
620000.0,4,2.5,2450,55387,2.0,0,0,3,9,0,1994,0,98053,47.6323,2730,38827
541100.0,4,2.25,2510,9800,2.0,0,0,3,9,0,1978,0,98072,47.753,2440,11000
317000.0,3,1.0,1160,8813,1.0,0,0,3,7,0,1952,0,98125,47.7257,1200,7615
770000.0,3,3.5,2050,21744,2.0,1,4,4,9,300,1930,0,98166,47.4536,2300,12200
469000.0,2,1.0,1120,4284,1.0,0,0,3,6,390,1921,0,98105,47.6688,2050,4160
800000.0,5,1.75,1930,501376,2.0,0,0,3,7,0,1930,0,98014,47.6294,1710,87120
1450000.0,4,3.25,3770,4103,2.0,0,0,5,9,1060,1925,0,98109,47.641,2560,4160
446450.0,3,1.5,1480,7749,1.0,0,0,5,7,0,1960,0,98126,47.5144,1140,5320
800000.0,3,2.75,2220,4000,2.0,0,0,3,8,520,1914,2000,98122,47.617,1800,4000
240000.0,3,2.0,1030,11118,1.0,0,0,5,7,0,1970,0,98003,47.3463,1300,7920
623000.0,4,2.5,2980,9235,1.0,0,0,4,8,1290,1977,0,98006,47.5513,2690,10046
810000.0,5,3.25,2950,67475,1.0,0,0,3,8,420,1981,2004,98072,47.7233,2620,39820
835000.0,2,2.0,2280,6815,1.0,0,0,3,8,0,2002,0,98053,47.7103,2280,6750
1017100.0,4,3.75,4060,19290,2.0,0,0,3,10,0,2002,0,98074,47.6051,4020,13250
312500.0,3,1.75,1490,9493,1.0,0,0,4,8,0,1976,0,98058,47.4514,2440,9600
297500.0,4,2.5,2190,8100,1.0,0,0,4,8,940,1978,0,98023,47.3131,2100,8840
635250.0,3,2.25,2210,22040,1.0,0,0,5,8,700,1976,0,98004,47.5904,2470,14258
235000.0,2,1.0,1140,1730,1.5,0,0,3,8,130,2007,0,98126,47.5494,1360,1730
155000.0,3,1.0,1250,6250,1.0,0,0,2,7,220,1949,0,98108,47.5292,1130,6250
203000.0,3,1.5,1200,9120,1.0,0,0,3,7,200,1963,0,98055,47.4545,1640,9200
890000.0,4,2.25,2870,8393,1.0,0,0,4,8,1390,1977,0,98040,47.5787,2930,9850
930000.0,2,1.5,1800,4500,1.0,0,2,3,7,800,1942,0,98109,47.6305,2270,3840
451000.0,5,2.75,2830,8925,1.5,0,0,3,7,0,1967,0,98034,47.731,1700,8539
306500.0,2,1.0,1420,16400,1.5,0,0,4,6,0,1943,0,98023,47.3221,1900,16400
1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,560,1939,0,98105,47.6582,2340,4000
254922.0,2,1.0,780,8160,1.0,0,0,4,6,0,1953,0,98133,47.7356,1310,8160
185000.0,4,1.0,1490,6600,1.0,0,0,3,7,0,1969,0,98168,47.4835,1280,6600
305000.0,4,1.0,1560,8450,1.5,0,0,4,6,0,1954,0,98166,47.4552,1380,8100
405000.0,3,1.0,1250,7280,1.0,0,0,3,7,0,1975,0,98052,47.6986,1690,7280
393000.0,4,2.0,1450,5456,1.0,0,0,5,7,0,1951,0,98108,47.5442,980,6100
300000.0,3,2.25,1760,5421,2.0,0,0,3,7,0,1991,0,98038,47.3484,1570,6000
385000.0,3,1.0,1250,21303,1.0,0,0,3,6,0,1970,0,98053,47.6625,1250,17920
380000.0,2,2.0,1370,5756,1.0,0,0,3,8,0,1986,0,98034,47.714,1380,5444
370000.0,2,1.0,1040,4172,1.0,0,0,3,7,0,1946,0,98112,47.6308,3120,4800
565000.0,4,1.75,2140,7102,1.0,0,0,4,7,1070,1948,0,98177,47.7042,1950,7102
293000.0,4,2.25,1870,5371,2.0,0,0,3,7,0,2009,0,98038,47.3844,2380,4502
460000.0,3,2.5,1690,5131,1.0,0,0,3,7,0,1941,1998,98126,47.5234,860,5137
800000.0,2,1.0,1740,5719,1.0,0,0,3,8,0,1955,0,98103,47.6729,1980,5000
629950.0,3,2.5,1680,1683,2.0,0,0,3,9,560,2014,0,98119,47.6424,1610,1249
668500.0,4,2.25,2290,9546,1.0,0,0,4,8,510,1976,0,98006,47.5617,2360,8864
279000.0,3,2.5,1450,4106,2.0,0,0,3,7,0,2011,0,98038,47.3655,2000,4000
403000.0,3,2.75,2090,8354,2.0,0,0,3,8,0,2012,0,98019,47.7336,2280,6348
572000.0,3,2.75,2200,3885,2.0,0,0,3,8,0,2002,0,98074,47.6171,2710,6000
598600.0,4,2.75,3470,212639,2.0,0,0,3,7,1400,1993,0,98019,47.7066,2370,233917
720000.0,4,2.5,3450,39683,2.0,0,0,3,10,0,2002,0,98010,47.342,3350,39750
185000.0,2,1.0,670,6750,1.0,0,0,4,5,0,1947,0,98188,47.4521,1700,11520
307000.0,3,1.0,770,6552,1.0,0,0,3,6,100,1942,0,98146,47.5133,920,7200
303000.0,2,1.0,1020,9200,1.0,0,0,3,7,0,1978,0,98045,47.4461,1520,9600
640000.0,2,1.0,1070,5000,1.0,0,0,3,7,0,1924,0,98103,47.6666,1710,5000
731781.0,3,3.0,2630,4972,2.0,0,0,3,9,0,2006,0,98052,47.693,2880,4972
534950.0,5,2.5,3220,10572,2.0,0,0,3,8,0,2006,0,98019,47.7268,2890,9090
419000.0,3,1.5,1500,8272,1.0,0,0,4,7,0,1958,0,98177,47.7741,1630,8270
650000.0,3,2.5,2870,7288,2.0,0,0,3,9,0,2012,0,98011,47.7745,2870,5998
465000.0,2,1.5,1220,1120,2.5,0,0,3,8,110,2008,0,98199,47.6374,2010,3175
952000.0,3,2.5,2450,4400,2.0,0,0,4,9,650,1922,0,98102,47.6439,2220,5500
325000.0,4,2.5,2280,9899,2.0,0,0,3,8,0,1987,0,98058,47.461,1970,9451
450000.0,3,1.75,1560,8968,1.0,0,0,4,8,0,1972,0,98008,47.6243,1990,8034
554950.0,4,1.75,1740,4816,1.0,0,0,5,7,870,1942,0,98116,47.5758,1210,5074
437500.0,3,2.25,1970,35100,2.0,0,0,4,9,0,1977,0,98027,47.4635,2340,35100
670000.0,4,2.5,2570,9086,2.0,0,0,3,9,0,1999,0,98074,47.6373,2760,6733
400000.0,2,1.0,1180,10800,1.0,0,0,3,7,0,1984,0,98011,47.7273,1600,10800
335000.0,3,1.75,2390,30409,1.0,0,0,3,7,830,1953,0,98168,47.4789,1750,13500
585000.0,3,2.5,1910,1501,2.5,0,0,3,8,380,2007,0,98199,47.6441,1760,1750
665000.0,4,1.75,2280,3680,1.5,0,0,5,7,810,1926,0,98115,47.6754,1850,3680
375000.0,4,2.5,2090,8325,1.0,0,0,4,7,620,1983,0,98056,47.4888,1700,8025
477000.0,4,2.75,1720,6270,2.0,0,0,3,8,0,1978,0,98118,47.5458,2130,8700
489950.0,3,2.5,2540,5237,2.0,0,0,3,8,0,2011,0,98118,47.5492,1800,4097
575000.0,1,1.0,1310,8667,1.5,0,0,1,6,0,1918,0,98122,47.6059,1130,4800
410000.0,3,2.0,1410,8088,1.0,0,0,3,7,0,1987,0,98034,47.7303,1770,7401
1150000.0,4,3.5,3760,20609,2.0,0,0,3,11,0,1990,0,98077,47.7255,3360,15761
288400.0,3,2.25,1870,3230,2.0,0,0,3,7,0,1997,0,98056,47.4915,1620,3363
460000.0,3,1.0,1670,4005,1.5,0,0,4,7,500,1939,0,98117,47.6878,1240,4005
599950.0,5,2.25,2680,13292,1.0,0,0,3,8,1340,1976,0,98028,47.7422,2220,13181
407185.0,3,1.75,1860,48076,1.5,0,0,4,8,0,1929,0,98070,47.5051,1410,23066
726000.0,3,2.5,1890,3880,1.5,0,0,4,8,430,1915,0,98107,47.6642,1010,3880
151600.0,2,1.0,1060,16988,1.0,0,0,3,6,0,1954,0,98058,47.4305,2320,10580
432000.0,5,2.75,2060,329903,1.5,0,3,5,7,0,1989,0,98022,47.1776,2240,220232
800000.0,2,1.0,1570,5000,1.5,0,3,4,8,0,1924,0,98144,47.5955,1760,3000
400000.0,3,2.25,1450,4706,2.0,0,0,3,7,0,2009,0,98028,47.761,1490,4667
393000.0,2,1.0,830,5000,1.0,0,0,4,7,0,1921,0,98103,47.6914,1110,5000
452000.0,4,2.5,2716,7850,2.0,0,0,3,9,0,2014,0,98030,47.352,2580,14448
480000.0,2,2.25,1490,6770,1.5,0,0,3,8,0,1926,0,98108,47.5577,1820,7875
289950.0,3,2.5,1770,9450,1.0,0,0,3,8,0,1988,0,98001,47.3196,2200,8582
780000.0,4,2.75,3430,6500,2.0,0,0,3,9,380,2006,0,98052,47.7079,3070,6802
372000.0,3,1.0,2298,10140,1.0,0,0,3,7,0,1969,0,98052,47.6909,2580,24724
555000.0,5,2.5,2090,8712,1.0,0,0,3,8,670,1966,0,98008,47.5968,2490,8712
845950.0,5,2.75,4450,9600,2.0,0,0,3,9,800,2014,0,98011,47.7336,4000,9750
335000.0,3,1.75,1570,7500,1.0,0,1,3,7,270,1953,0,98146,47.4999,1590,7660
172500.0,3,1.0,1040,7500,1.0,0,0,4,6,0,1954,0,98198,47.4206,1270,8000
305000.0,3,2.0,1430,12430,1.0,0,0,4,7,0,1957,0,98056,47.4903,1200,8250
551000.0,3,2.5,2830,5802,2.0,0,0,3,9,0,2001,0,98028,47.7605,2500,5788
235000.0,2,1.0,1020,7920,1.0,0,0,3,6,0,1939,0,98108,47.5558,1530,6900
940000.0,4,2.75,3270,9231,2.0,0,0,3,10,0,1995,0,98052,47.6539,3380,10154
362000.0,3,1.0,1290,10125,1.0,0,0,4,7,0,1956,0,98028,47.7641,1760,14460
379000.0,4,2.75,2410,5225,2.0,0,0,3,8,0,2001,0,98058,47.4244,2300,5378
207000.0,3,1.0,860,7740,1.0,0,0,3,6,0,1960,0,98178,47.4906,980,7200
150000.0,3,1.0,1200,9527,1.0,0,0,3,7,0,1959,0,98168,47.5112,1510,9457
600000.0,2,2.5,2510,14878,2.0,0,0,3,10,0,1990,0,98011,47.7525,3080,13594
270000.0,3,2.5,1780,5015,2.0,0,0,3,7,0,2010,0,98042,47.3352,2010,5250
280000.0,2,1.0,1150,12861,1.0,0,0,3,6,0,1959,0,98058,47.4493,1170,7574
465000.0,4,2.5,2300,7314,1.0,0,0,4,8,880,1979,0,98133,47.7671,2010,7314
206000.0,2,1.5,1820,8867,2.0,0,0,3,7,0,1921,0,98168,47.4764,1430,9288
247000.0,3,1.75,1820,8740,1.0,0,0,4,8,0,1987,0,98023,47.3074,2210,8320
350500.0,3,2.25,1870,7200,1.0,0,0,3,7,480,1975,0,98072,47.734,1830,7876
480000.0,4,2.5,2700,9700,1.0,0,0,3,8,1030,1978,0,98011,47.7752,2470,9228
267000.0,3,1.0,1740,10875,1.0,0,0,4,7,720,1962,0,98188,47.4682,1470,8532
342000.0,2,2.5,1175,1366,2.0,0,0,3,8,435,2005,0,98103,47.6962,1710,1255
917500.0,4,2.5,3880,35003,2.0,0,0,3,10,1310,1984,0,98033,47.6477,3740,35230
570000.0,4,2.5,3230,7187,2.0,0,0,3,9,0,2008,0,98059,47.4995,2950,6537
835000.0,5,2.75,2460,7830,1.0,0,0,5,9,970,1955,0,98115,47.6938,2050,7830
610000.0,4,2.75,2640,8400,1.0,0,2,3,8,1200,1947,0,98144,47.5882,2610,6000
500000.0,4,2.5,2590,9354,2.0,0,0,4,9,0,1993,0,98011,47.7703,2730,9264
503000.0,2,1.0,870,4280,1.0,0,2,4,6,0,1921,0,98105,47.6697,1750,4280
425000.0,3,2.25,1570,7475,1.0,0,0,4,7,370,1983,0,98034,47.7223,1700,7230
399950.0,2,2.25,1140,1184,2.0,0,0,3,8,130,1999,0,98103,47.659,1140,1339
435000.0,4,1.5,1510,6460,1.0,0,0,3,7,440,1970,0,98034,47.7121,1450,6630
650000.0,3,2.0,1870,3388,1.0,0,0,4,8,640,1925,0,98199,47.6372,1780,4050
315000.0,4,2.25,2550,9736,1.0,0,0,4,8,0,1967,0,98002,47.3193,1770,9686
435000.0,4,3.0,2270,7245,1.0,0,0,3,7,860,1979,0,98155,47.7722,1740,7571
380000.0,3,1.0,1260,7980,1.0,0,0,3,7,0,1951,0,98177,47.7013,1760,7606
279950.0,3,1.75,1530,8800,1.0,0,0,4,7,490,1967,0,98058,47.4483,1530,8690
306000.0,3,2.5,1870,5874,2.0,0,0,3,7,0,2005,0,98042,47.3992,2090,4060
299950.0,4,1.0,1170,5400,1.0,0,0,5,6,0,1953,0,98056,47.492,1100,5400
475000.0,4,2.5,2120,57050,2.0,0,0,3,9,0,1989,0,98072,47.7611,3320,39082
195000.0,3,1.0,1300,9600,1.0,0,0,4,6,0,1975,0,98092,47.3037,1150,10222
599950.0,4,3.5,3730,15029,2.0,0,2,3,10,1290,1991,0,98042,47.3804,3440,14280
425000.0,4,1.0,1080,6095,1.5,0,0,4,6,0,1924,0,98103,47.6962,1200,5060
540000.0,3,2.5,2400,5817,2.0,0,0,3,8,0,1998,0,98065,47.5371,2420,5817
206600.0,3,2.0,1390,13464,1.0,0,0,4,7,0,1987,0,98030,47.3581,1720,12080
640000.0,33,1.75,1620,6000,1.0,0,0,5,7,580,1947,0,98103,47.6878,1330,4700
350000.0,2,1.0,720,5820,1.0,0,1,5,6,0,1950,0,98028,47.7598,952,5820
295000.0,3,1.5,1220,3286,2.0,0,0,3,7,0,1982,0,98033,47.7168,1220,2640
260000.0,4,2.75,2240,7200,1.0,0,0,3,7,1100,1967,0,98001,47.3357,1580,7416
277284.0,3,1.75,1030,4800,1.0,0,0,3,6,100,1927,0,98126,47.566,1540,4800
550000.0,3,2.5,2920,169448,2.5,0,0,3,9,0,1990,0,98022,47.2492,2360,326097
727000.0,4,3.0,3150,9703,2.0,0,0,3,9,0,2001,0,98075,47.5962,3150,8819
779000.0,5,2.25,2830,7738,2.0,0,0,4,8,0,1977,0,98006,47.5582,2300,9840
602500.0,2,2.5,3090,47044,1.0,0,0,4,10,840,1979,0,98058,47.4291,1860,62829
455600.0,3,2.5,2420,8252,2.0,0,0,3,7,0,1998,0,98065,47.5382,2420,5818
500000.0,3,2.0,1550,6394,1.5,0,0,5,8,0,1918,0,98126,47.5222,1440,6387
168000.0,3,1.0,1150,8000,1.5,0,0,4,6,0,1913,1957,98001,47.2749,1170,9600
600000.0,3,2.0,2540,237402,1.0,0,0,3,9,0,2007,0,98022,47.2688,2200,229125
415000.0,3,1.5,1220,835,1.5,0,0,4,6,0,1950,0,98103,47.6981,1360,1251
410000.0,3,2.5,2350,4456,2.0,0,0,3,7,0,2004,0,98065,47.5314,2350,4456
525000.0,4,2.75,2470,7200,1.0,0,0,5,7,1120,1940,0,98108,47.5631,1500,6000
311000.0,3,1.75,1900,3000,1.5,0,0,5,7,830,1903,0,98118,47.5255,1130,6000
458000.0,3,2.0,2020,8555,1.0,0,0,4,7,800,1957,0,98125,47.7278,1600,8148
350000.0,4,1.75,2740,10086,1.0,0,0,3,7,1300,1972,0,98168,47.5112,1710,9840
565000.0,3,2.25,2440,8378,1.0,0,0,3,7,960,1962,0,98028,47.7705,2510,9602
300000.0,3,1.0,1150,7314,1.0,0,0,3,7,0,1960,0,98008,47.6246,1350,7350
499000.0,4,2.5,2680,10590,2.0,0,0,3,8,0,2004,0,98019,47.7377,2330,5566
720000.0,3,2.75,2440,76531,1.0,0,0,3,10,800,1980,0,98072,47.7672,1890,10042
315000.0,4,2.5,1780,6000,2.0,0,0,3,9,0,2000,0,98038,47.3774,2650,6000
910000.0,4,1.5,2890,9000,2.0,0,4,3,8,800,1939,0,98118,47.5682,2550,8400
168000.0,3,1.5,1370,7439,1.0,0,0,4,6,0,1963,0,98055,47.4499,2350,3370
750000.0,4,2.5,3080,4553,2.5,0,0,3,8,0,2008,0,98052,47.7066,2750,4929
599999.0,9,4.5,3830,6988,2.5,0,0,3,7,1380,1938,0,98103,47.6927,1460,6291
377000.0,3,1.75,1680,7389,1.0,0,0,3,8,530,1979,0,98056,47.5199,2100,10348
522500.0,3,1.0,1520,9030,1.0,0,0,3,7,0,1956,0,98007,47.587,1470,8712
345000.0,3,3.25,1600,1882,2.0,0,0,3,8,240,2000,0,98133,47.7151,1390,1379
595000.0,4,2.5,2330,7064,1.0,0,0,4,8,550,1984,0,98052,47.6955,1740,8075
815000.0,3,2.5,2415,2186,2.0,0,1,3,9,0,1981,0,98033,47.6506,2660,2165
430000.0,3,2.25,1550,1469,3.0,0,0,3,8,0,2004,0,98103,47.6911,1520,1465
224000.0,3,1.75,1760,6300,1.0,0,0,3,7,700,1963,0,98178,47.5003,1340,7300
895950.0,5,2.75,3180,9255,2.0,0,0,3,9,0,2014,0,98074,47.6232,3180,7782
1164000.0,3,3.5,3620,8072,2.0,0,0,3,10,700,1999,0,98006,47.5646,3680,9624
439990.0,3,2.5,1930,1348,2.0,0,0,3,8,630,2005,0,98199,47.6513,1630,6000
440000.0,4,1.75,2180,10200,1.0,0,2,3,8,180,1966,0,98028,47.7638,2590,10445
226000.0,4,1.5,1200,10890,1.0,0,0,5,7,0,1972,0,98042,47.3423,1250,10139
693000.0,3,2.5,2460,12028,2.0,0,0,3,9,0,1996,0,98052,47.691,2540,12229
297000.0,3,1.0,1340,18000,1.0,0,0,4,7,0,1924,0,98070,47.4443,1660,196591
1112000.0,4,3.0,2770,2650,2.0,0,0,3,9,590,2014,0,98109,47.6435,1820,2960
275000.0,3,1.5,1320,7695,1.0,0,0,4,7,0,1959,0,98056,47.4908,1370,8295
365000.0,3,2.5,1484,1761,3.0,0,0,3,7,0,2003,0,98115,47.6844,1484,4320
201000.0,3,1.0,980,9682,1.0,0,0,3,7,0,1969,0,98031,47.4136,1580,9682
830200.0,3,2.5,2680,4990,1.0,0,0,5,8,1240,1951,0,98199,47.6538,2320,6000
475000.0,3,1.0,1600,7161,1.0,0,0,3,8,0,1953,0,98118,47.5507,1760,8280
535000.0,3,2.5,1690,9626,2.0,0,0,3,8,0,1984,0,98027,47.5647,1860,8958
347500.0,3,1.0,1830,12036,1.0,0,0,3,7,280,1977,0,98042,47.3126,1810,12036
1920000.0,4,2.5,3070,34412,1.0,0,3,4,9,1000,1950,0,98039,47.64,3780,27940
2367000.0,3,2.25,3530,17450,1.0,1,3,3,9,1690,1930,1993,98040,47.5358,3530,17310
184900.0,2,1.0,1230,5000,1.0,0,0,5,6,0,1911,0,98022,47.2064,1230,5413
569950.0,5,4.5,4850,40902,2.0,0,0,3,10,0,2001,0,98023,47.3181,1640,13503
705000.0,3,2.5,2820,7200,1.0,0,3,3,9,1040,1979,0,98177,47.7691,2300,7200
550000.0,3,1.75,1650,3200,1.5,0,0,3,8,0,1901,0,98102,47.6209,1500,2400
324950.0,4,2.5,2229,5723,2.0,0,0,3,7,0,2012,0,98032,47.3693,2738,5742
